"eventId"	"parentEventId"	"datasetId"	"locationId"	"protocolId"	"eventType"	"eventName"	"recordedBy"	"recordedById"	"fieldNumber"	"eventDate"	"year"	"month"	"day"	"verbatimEventDate"	"verbatimLocality"	"verbatimElevation"	"verbatimDepth"	"verbatimCoordinates"	"verbatimLatitude"	"verbatimLongitude"	"verbatimCoordinateSystem"	"verbatimSrs"	"habitat"	"protocolDescription"	"sampleSizeValue"	"sampleSizeUnit"	"eventEffort"	"fieldNotes"	"eventCitation"	"eventRemarks"	"higherGeographyId"	"higherGeography"	"continent"	"waterBody"	"islandGroup"	"island"	"country"	"countryCode"	"stateProvince"	"county"	"municipality"	"locality"	"minimumElevationInMeters"	"maximumElevationInMeters"	"minimumDistanceAboveSurfaceInMeters"	"maximumDistanceAboveSurfaceInMeters"	"minimumDepthInMeters"	"maximumDepthInMeters"	"verticalDatum"	"locationAccordingTo"	"locationRemarks"	"decimalLatitude"	"decimalLongitude"	"geodeticDatum"	"coordinateUncertaintyInMeters"	"coordinatePrecision"	"pointRadiusSpatialFit"	"footprintWkt"	"footprintSrs"	"footprintSpatialFit"	"georeferencedBy"	"georeferencedDate"	"georeferenceProtocol"	"georeferenceSources"	"georeferenceRemarks"	"preferredSpatialRepresentation"
"evt_103"					"ORGANISM_INTERACTION"					""					"Chiloe Island, X Region"	""		"40°- 42° S"	-41.945	-73.576																	"Chile"		"Los Lagos"			"Chiloe Island, X Region"										-41.945	-73.576													
"evt_104"					"ORGANISM_INTERACTION"					""					"Chiloe Island, X Region"	""		"40°- 42° S"	-41.945	-73.576																	"Chile"		"Los Lagos"			"Chiloe Island, X Region"										-41.945	-73.576													
"evt_105"					"ORGANISM_INTERACTION"					""					"Chiloe Island, X Region"	""		"40°- 42° S"	-41.945	-73.576																	"Chile"		"Los Lagos"			"Chiloe Island, X Region"										-41.945	-73.576													
"evt_106"					"ORGANISM_INTERACTION"					""					"Chiloe Island, X Region"	""		"40°- 42° S"	-41.945	-73.576																	"Chile"		"Los Lagos"			"Chiloe Island, X Region"										-41.945	-73.576													
"evt_107"					"ORGANISM_INTERACTION"					""					"Chiloe Island, X Region"	""		"40°- 42° S"	-41.945	-73.576																	"Chile"		"Los Lagos"			"Chiloe Island, X Region"										-41.945	-73.576													
"evt_108"					"ORGANISM_INTERACTION"					""					"Chiloe Island, X Region"	""		"40°- 42° S"	-41.945	-73.576																	"Chile"		"Los Lagos"			"Chiloe Island, X Region"										-41.945	-73.576													
"evt_109"					"ORGANISM_INTERACTION"					""					"Chiloe Island, X Region"	""		"40°- 42° S"	-41.945	-73.576																	"Chile"		"Los Lagos"			"Chiloe Island, X Region"										-41.945	-73.576													
"evt_110"					"ORGANISM_INTERACTION"					""					""	""		""																			"Chile"		""			""																								
"evt_111"					"ORGANISM_INTERACTION"					""					""	""		""																			"Chile"		""			""																								
"evt_112"					"ORGANISM_INTERACTION"					""					""	""		""																			"Chile"		""			""																								
"evt_113"					"ORGANISM_INTERACTION"					""					"Near Fray Jorge National Park, IV Region"	""		""	-30.664	-71.686																	"Chile"		"Coquimbo"			"Near Fray Jorge National Park, IV Region"										-30.664	-71.686													
"evt_114"					"ORGANISM_INTERACTION"					""					"Chinchillas National Park, IV Region"	""		""	-31.507	-71.106																	"Chile"		"Coquimbo"			"Chinchillas National Park, IV Region"										-31.507	-71.106													
"evt_115"					"ORGANISM_INTERACTION"					""					"Near Chinchillas National Park, IV Region"	""		""	-31.626	-71.251																	"Chile"		"Coquimbo"			"Near Chinchillas National Park, IV Region"										-31.626	-71.251													
"evt_116"					"ORGANISM_INTERACTION"					""					"Los Andes, V Region"	""		""	-32.828	-70.529																	"Chile"		"Valparaiso"			"Los Andes, V Region"										-32.828	-70.529													
"evt_117"					"ORGANISM_INTERACTION"					""					"Near La Campana National Park, V Region"	""		""	-33.004	-71.142																	"Chile"		"Valparaiso"			"Near La Campana National Park, V Region"										-33.004	-71.142													
"evt_118"					"ORGANISM_INTERACTION"					""					"Talca, VII Region"	""		""	-35.392	-71.599																	"Chile"		"Maule"			"Talca, VII Region"										-35.392	-71.599													
"evt_119"					"ORGANISM_INTERACTION"					""					"Near Linao, Chiloe, X Region"	""		""	-41.962	-73.533																	"Chile"		"Los Lagos"			"Near Linao, Chiloe, X Region"										-41.962	-73.533													
"evt_120"					"ORGANISM_INTERACTION"					""					"La Calera, V Region"	""		""	-32.76	-71.147																	"Chile"		"Valparaiso"			"La Calera, V Region"										-32.76	-71.147													
"evt_121"					"ORGANISM_INTERACTION"					""					"Guardia Vieja, V Region"	""		""	-32.874	-70.339																	"Chile"		"Valparaiso"			"Guardia Vieja, V Region"										-32.874	-70.339													
"evt_122"					"ORGANISM_INTERACTION"					""					"Near Antuco, VII Region"	""		""	-32.273	-71.729																	"Chile"		"Maule"			"Near Antuco, VII Region"										-32.273	-71.729													
"evt_123"					"ORGANISM_INTERACTION"					""					"Los Queles National Park, VIII Region"	""		""	-35.949	-72.616																	"Chile"		"Bio Bio"			"Los Queles National Park, VIII Region"										-35.949	-72.616													
"evt_124"					"ORGANISM_INTERACTION"					""					"Km 51, Route 5 North, V Region"	""		""	-32.902	-70.842																	"Chile"		"Valparaiso"			"Km 51, Route 5 North, V Region"										-32.902	-70.842													
"evt_125"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Robinson Crusoe Island, V Region"	""		""	-33.647	-78.845																	"Chile"		"Valparaiso"			"Robinson Crusoe Island, V Region"										-33.647	-78.845													
"evt_126"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Robinson Crusoe Island, V Region"	""		""	-33.647	-78.845																	"Chile"		"Valparaiso"			"Robinson Crusoe Island, V Region"										-33.647	-78.845													
"evt_127"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Robinson Crusoe Island, V Region"	""		""	-33.647	-78.845																	"Chile"		"Valparaiso"			"Robinson Crusoe Island, V Region"										-33.647	-78.845													
"evt_128"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Robinson Crusoe Island, V Region"	""		""	-33.647	-78.845																	"Chile"		"Valparaiso"			"Robinson Crusoe Island, V Region"										-33.647	-78.845													
"evt_129"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_130"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_131"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_132"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_133"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_134"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_135"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_136"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_137"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_138"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_139"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_140"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_141"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_142"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_143"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_144"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_145"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_146"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_147"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_148"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_149"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_150"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_151"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_152"					"ORGANISM_INTERACTION"					"1991-01/1997-12"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_153"					"ORGANISM_INTERACTION"					"2005/2006"					"Freire, IX Region"	""		"39°08’ S, 72°20’ W"	-39.13	-72.33333333																	"Chile"		"La Araucania"			"Freire, IX Region"										-39.13	-72.33333333													
"evt_154"					"ORGANISM_INTERACTION"					"2015-08/2015-11"					"La Araucania"	""		""																			"Chile"		"La Araucania"			"La Araucania"																								
"evt_155"					"ORGANISM_INTERACTION"					"2015-08/2015-11"					"La Araucania"	""		""																			"Chile"		"La Araucania"			"La Araucania"																								
"evt_156"					"ORGANISM_INTERACTION"					"2015-08/2015-11"					"La Araucania"	""		""																			"Chile"		"La Araucania"			"La Araucania"																								
"evt_157"					"ORGANISM_INTERACTION"					"2015-08/2015-11"					"La Araucania"	""		""																			"Chile"		"La Araucania"			"La Araucania"																								
"evt_158"					"ORGANISM_INTERACTION"					"2014-09/2015-03"					"Southern Chile, RM to Los Rios Region"	""		"40ºS - 36ºS, 73ºW"	-38.454	-73																	"Chile"		""			"Southern Chile, RM to Los Rios Region"										-38.454	-73													
"evt_159"					"ORGANISM_INTERACTION"					"2014-09/2015-03"					"Southern Chile, RM to Los Rios Region"	""		"40ºS - 36ºS, 73ºW"	-38.454	-73																	"Chile"		""			"Southern Chile, RM to Los Rios Region"										-38.454	-73													
"evt_160"					"ORGANISM_INTERACTION"					"2014-09/2015-03"					"Southern Chile, RM to Los Rios Region"	""		"40ºS - 36ºS, 73ºW"	-38.454	-73																	"Chile"		""			"Southern Chile, RM to Los Rios Region"										-38.454	-73													
"evt_161"					"ORGANISM_INTERACTION"					""					"Coipue, IX Region"	""		""																			"Chile"		"La Araucania"			"Coipue, IX Region"																								
"evt_162"					"ORGANISM_INTERACTION"					"2014-12/2015-03"					"Farellones-Valle Nevado area "	"2350-3075"		"33°S"	-33	-70.3					20												"Chile"		"Metropolitana de Santiago"			"Farellones-Valle Nevado area "	2350									-33	-70.3													
"evt_163"					"ORGANISM_INTERACTION"					""					"Santuario de la Naturaleza Yerba Loca"	"1789"		"33º S"	-33	-70.313																	"Chile"		"Metropolitana de Santiago"			"Santuario de la Naturaleza Yerba Loca"	1789									-33	-70.313													
"evt_164"					"ORGANISM_INTERACTION"					"1996-01/1997-01"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		""	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_165"					"ORGANISM_INTERACTION"					"1996-01/1997-01"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		""	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_166"					"ORGANISM_INTERACTION"					"1996-01/1997-01"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		""	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_167"					"ORGANISM_INTERACTION"					"1996-01/1997-01"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		""	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_168"					"ORGANISM_INTERACTION"					"1996-01/1997-01"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		""	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_169"					"ORGANISM_INTERACTION"					"1996-01/1997-01"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		""	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_170"					"ORGANISM_INTERACTION"					"1996-01/1997-01"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		""	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_171"					"ORGANISM_INTERACTION"					"1996-01/1997-01"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		""	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_172"					"ORGANISM_INTERACTION"					"1996-01/1997-01"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		""	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_173"					"ORGANISM_INTERACTION"					"1996-01/1997-01"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		""	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_174"					"ORGANISM_INTERACTION"					"1996-01/1997-01"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		""	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_175"					"ORGANISM_INTERACTION"					"1996-01/1997-01"					"Juan Fernandez, Isla Robinson Crusoe, V Region"	""		""	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, Isla Robinson Crusoe, V Region"										-33	-78													
"evt_176"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_177"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_178"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_179"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_180"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_181"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_182"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_183"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_184"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_185"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_186"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_187"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_188"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_189"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_190"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_191"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_192"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_193"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_194"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_195"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_196"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_197"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_198"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
"evt_199"					"ORGANISM_INTERACTION"					""					"Juan Fernandez, V Region"	""		"33° S, 78° W"	-33	-78																	"Chile"		"Valparaiso"			"Juan Fernandez, V Region"										-33	-78													
